source_id,pmRA,e_pmDE,ra,parallax,radial_velocity,e_Gflux,parallax_over_error,BPflux,teff,e_radial_velocity,BPmag,logg,ruwe,RPflux,e_pmRA,Gmag,gaia_id,RPmag,feh,e_RPflux,pmDE,e_BPflux,e_parallax,Gflux,dec,Alias1
4266263411103249920,-3.9590659874666763,0.5152665,283.18204017405003,0.6549191782716495,,1.9493177,0.96728086,20.496857077557973,,,22.059324,,1.204849,548.6835345279313,0.6069277,19.562067,Gaia DR3 4266263411103249920,17.899591,,5.615001,-5.726510402150986,9.472477,0.6770724,281.91596240994903,0.14489444455202222,Gaia DR3 4266263411103249920
4281254668018228096,-2.0782112577509935,1.0960687,285.36298148693896,0.7144724327820002,,1.1462313,0.6105288,27.06559529531094,,,21.757498,,1.2275182,244.5713398742019,1.2584414,20.423246,Gaia DR3 4281254668018228096,18.776882,,9.399838,-3.7270906519087825,6.443539,1.1702517,127.54057418722978,3.864845757528652,Gaia DR3 4281254668018228096
4306688266055108480,-3.5270520027145036,0.22296812,285.6764552270786,0.2310645276528785,,3.2323532,1.0151072,21.60265945199691,4072.4602,,22.002274,1.4734,1.2183925,1433.1855352555463,0.25184998,18.46539,Gaia DR3 4306688266055108480,16.85714,0.7072,8.462669,-10.644679699838052,3.227008,0.22762574,774.0893671413554,6.912438176025605,Gaia DR3 4306688266055108480
4309211331708602240,-2.9628733973611503,0.6197953,287.52666547078326,-0.7530555104328535,,1.0677502,-1.1669768,43.000176036347185,,,21.254868,,1.2713488,364.06587662047156,0.58284163,19.872734,Gaia DR3 4309211331708602240,18.344946,,10.491162,-5.955051155487639,7.739221,0.64530456,211.7645586920781,9.757059731883297,Gaia DR3 4309211331708602240
4319406076548902784,-1.7070209254705238,0.33465043,289.6306309230158,-0.5082903400925565,,1.1857951,-1.2738941,37.40676443006661,,,21.406166,,1.1571219,674.9212146663128,0.3369211,19.381126,Gaia DR3 4319406076548902784,17.674763,,6.2382708,-4.28635654857511,6.8855762,0.39900517,333.0395496580964,13.72753945997813,Gaia DR3 4319406076548902784
4319423252107433216,-3.683072185532972,0.46432495,290.16828894509666,-2.0310199350288887,,1.5368431,-3.226037,24.712177611298404,,,21.856264,,1.1349558,424.36661859298283,0.45690998,19.975561,Gaia DR3 4319423252107433216,18.178543,,11.935837,-5.313407386695611,4.2709694,0.6295712,192.62943710127215,13.84308639672051,Gaia DR3 4319423252107433216
4319502902284779392,-3.6699013848346826,0.2441668,289.3866701276966,0.24902312017229994,,1.2617447,0.96371275,25.963409762546995,,,21.802637,,1.1351275,1012.5259734113799,0.24837096,18.813013,Gaia DR3 4319502902284779392,17.23438,,6.510184,-3.598413612934178,4.1612477,0.25839972,562.0063472366668,14.141105888835936,Gaia DR3 4319502902284779392
4319620373924501120,-3.1131072880790986,0.23207828,290.72335381240794,0.0004000841201976524,,1.4844384,0.0012962326,19.608161682588868,,,22.10745,,1.1098298,1212.7015138220124,0.30458862,18.79341,Gaia DR3 4319620373924501120,17.038511,,7.8919306,-5.190797986157855,2.5749645,0.30865148,572.2462919599508,14.147175613176517,Gaia DR3 4319620373924501120
4322565798082824832,-2.6478094402616197,0.32094467,291.3255701597107,0.65797375307842,,1.1851809,2.0526257,24.860523472831307,,,21.849766,,1.1656893,783.0106306655591,0.2746786,19.188725,Gaia DR3 4322565798082824832,17.513475,,5.400918,-6.23656842367959,3.2516525,0.32055226,397.6098957157539,17.037640447047412,Gaia DR3 4322565798082824832
4515628288919542784,-3.5206805916901582,0.018131975,292.06504277895215,0.13190096043756067,,108.57547,6.657162,79514.49671277791,,,13.087426,,1.1653619,361212.4763384361,0.017363744,11.934921,Gaia DR3 4515628288919542784,10.853489,,215.12926,-5.1025061698532905,53.78129,0.01981339,316940.79348983156,19.555957236943883,Gaia DR3 4515628288919542784
5242117089256813568,-5.642322724856797,0.010718771,162.9120581586133,0.12005234096724923,,75.79103,12.152253,82004.25526967965,,,13.053951,,0.9382283,188562.87881167422,0.011451793,12.382786,Gaia DR3 5242117089256813568,11.559255,,180.06612,2.8422779841077457,107.08445,0.009879019,209813.06487521186,-60.9430177366451,Gaia DR3 5242117089256813568
